location,summer_inten_max,predicted_change,lower_bound,upper_bound
Jurien,3.051886414,-7.076075622,-13.14589239,-3.291909641
Jurien,3.056454316,-7.108619057,-13.19841173,-3.311014627
Jurien,3.061022217,-7.141162493,-13.25093107,-3.330119614
Jurien,3.065590119,-7.173705928,-13.30345041,-3.3492246
Jurien,3.07015802,-7.206249363,-13.35596975,-3.368329587
Jurien,3.074725921,-7.238792798,-13.40848909,-3.387434573
Jurien,3.079293823,-7.271336234,-13.45952961,-3.411271541
Jurien,3.083861724,-7.303879669,-13.5087503,-3.435683226
Jurien,3.088429626,-7.336423104,-13.55797099,-3.454986692
Jurien,3.092997527,-7.368966539,-13.60719167,-3.474290158
Jurien,3.097565429,-7.401509975,-13.65641236,-3.49374957
Jurien,3.10213333,-7.43405341,-13.70563305,-3.516812748
Jurien,3.106701231,-7.466596845,-13.75485373,-3.545131534
Jurien,3.111269133,-7.499140281,-13.80407442,-3.573683942
Jurien,3.115837034,-7.531683716,-13.85329511,-3.59464798
Jurien,3.120404936,-7.564227151,-13.90251579,-3.619163198
Jurien,3.124972837,-7.596770586,-13.95170044,-3.647983689
Jurien,3.129540738,-7.629314022,-14.00084524,-3.67680418
Jurien,3.13410864,-7.661857457,-14.04999004,-3.705624672
Jurien,3.138676541,-7.694400892,-14.09913484,-3.734445163
Jurien,3.143244443,-7.726944327,-14.14827964,-3.763265654
Jurien,3.147812344,-7.759487763,-14.19742444,-3.792086145
Jurien,3.152380245,-7.792031198,-14.24656924,-3.820906637
Jurien,3.156948147,-7.824574633,-14.29571404,-3.849727128
Jurien,3.161516048,-7.857118069,-14.34485884,-3.878553609
Jurien,3.16608395,-7.889661504,-14.39400364,-3.903971519
Jurien,3.170651851,-7.922204939,-14.44314844,-3.92502681
Jurien,3.175219753,-7.954748374,-14.49229325,-3.946140413
Jurien,3.179787654,-7.98729181,-14.54143805,-3.967254016
Jurien,3.184355555,-8.019835245,-14.59058285,-3.988367619
Jurien,3.188923457,-8.05237868,-14.63972765,-4.008213914
Jurien,3.193491358,-8.084922115,-14.68887245,-4.025390154
Jurien,3.19805926,-8.117465551,-14.73801725,-4.042566395
Jurien,3.202627161,-8.150008986,-14.78716205,-4.059742636
Jurien,3.207195062,-8.182552421,-14.83630685,-4.079349515
Jurien,3.211762964,-8.215095857,-14.88545165,-4.108395553
Jurien,3.216330865,-8.247639292,-14.9376977,-4.135474149
Jurien,3.220898767,-8.280182727,-14.9931268,-4.156513206
Jurien,3.225466668,-8.312726162,-15.0485559,-4.177558347
Jurien,3.230034569,-8.345269598,-15.103985,-4.198603487
Jurien,3.234602471,-8.377813033,-15.1594141,-4.219648628
Jurien,3.239170372,-8.410356468,-15.2148432,-4.243368494
Jurien,3.243738274,-8.442899903,-15.27027229,-4.26984546
Jurien,3.248306175,-8.475443339,-15.32411719,-4.296322425
Jurien,3.252874077,-8.507986774,-15.37383808,-4.322799391
Jurien,3.257441978,-8.540530209,-15.42355897,-4.349276357
Jurien,3.262009879,-8.573073645,-15.47327987,-4.375972277
Jurien,3.266577781,-8.60561708,-15.52639681,-4.40229352
Jurien,3.271145682,-8.638160515,-15.58103892,-4.421756073
Jurien,3.275713584,-8.67070395,-15.63568103,-4.444881143
Jurien,3.280281485,-8.703247386,-15.69032314,-4.469646641
Jurien,3.284849386,-8.735790821,-15.74496525,-4.490016231
Jurien,3.289417288,-8.768334256,-15.79960736,-4.510385822
Jurien,3.293985189,-8.800877691,-15.85424947,-4.530755413
Jurien,3.298553091,-8.833421127,-15.90889159,-4.551125004
Jurien,3.303120992,-8.865964562,-15.9635337,-4.571494594
Jurien,3.307688893,-8.898507997,-16.01817581,-4.591864185
Jurien,3.312256795,-8.931051433,-16.07281792,-4.612233776
Jurien,3.316824696,-8.963594868,-16.12746003,-4.632603367
Jurien,3.321392598,-8.996138303,-16.18210214,-4.652972958
Jurien,3.325960499,-9.028681738,-16.23674425,-4.673342548
Jurien,3.330528401,-9.061225174,-16.29138636,-4.693712139
Jurien,3.335096302,-9.093768609,-16.34602848,-4.71408173
Jurien,3.339664203,-9.126312044,-16.40067059,-4.734451321
Jurien,3.344232105,-9.158855479,-16.4553127,-4.754820912
Jurien,3.348800006,-9.191398915,-16.50995481,-4.775190502
Jurien,3.353367908,-9.22394235,-16.56459692,-4.795720622
Jurien,3.357935809,-9.256485785,-16.6192333,-4.81626134
Jurien,3.36250371,-9.289029221,-16.67371762,-4.836802058
Jurien,3.367071612,-9.321572656,-16.72820194,-4.857342776
Jurien,3.371639513,-9.354116091,-16.78268626,-4.877883494
Jurien,3.376207415,-9.386659526,-16.83717058,-4.903659003
Jurien,3.380775316,-9.419202962,-16.8916549,-4.929546468
Jurien,3.385343218,-9.451746397,-16.94613922,-4.955544289
Jurien,3.389911119,-9.484289832,-17.00062354,-4.981580041
Jurien,3.39447902,-9.516833267,-17.05359844,-5.007615793
Jurien,3.399046922,-9.549376703,-17.10299985,-5.033651545
Jurien,3.403614823,-9.581920138,-17.15240126,-5.059687297
Jurien,3.408182725,-9.614463573,-17.20180266,-5.083437907
Jurien,3.412750626,-9.647007009,-17.25120407,-5.105171434
Jurien,3.417318527,-9.679550444,-17.30060548,-5.127797701
Jurien,3.421886429,-9.712093879,-17.35000689,-5.1540113
Jurien,3.42645433,-9.744637314,-17.39940829,-5.180224899
Jurien,3.431022232,-9.77718075,-17.4488097,-5.206438499
Jurien,3.435590133,-9.809724185,-17.49821111,-5.232652098
Jurien,3.440158034,-9.84226762,-17.54761252,-5.255576213
Jurien,3.444725936,-9.874811055,-17.59701393,-5.277770339
Jurien,3.449293837,-9.907354491,-17.64641533,-5.299964465
Jurien,3.453861739,-9.939897926,-17.69581674,-5.322158592
Jurien,3.45842964,-9.972441361,-17.74521815,-5.344352718
Jurien,3.462997542,-10.0049848,-17.79461956,-5.361892942
Jurien,3.467565443,-10.03752823,-17.84402096,-5.377026018
Jurien,3.472133344,-10.07007167,-17.89342237,-5.392159093
Jurien,3.476701246,-10.1026151,-17.9428115,-5.407869467
Jurien,3.481269147,-10.13515854,-17.99216261,-5.429318878
Jurien,3.485837049,-10.16770197,-18.04151372,-5.450768289
Jurien,3.49040495,-10.20024541,-18.09086483,-5.4722177
Jurien,3.494972851,-10.23278884,-18.14021594,-5.493667111
Jurien,3.499540753,-10.26533228,-18.18956705,-5.515240111
Jurien,3.504108654,-10.29787571,-18.23891816,-5.53700523
Jurien,3.508676556,-10.33041915,-18.28826927,-5.558770349
Jurien,3.513244457,-10.36296258,-18.33762038,-5.580535468
Jurien,3.517812358,-10.39550602,-18.38697149,-5.602300587
Jurien,3.52238026,-10.42804946,-18.4363226,-5.625006014
Jurien,3.526948161,-10.46059289,-18.48567371,-5.652451709
Jurien,3.531516063,-10.49313633,-18.53502482,-5.679897404
Jurien,3.536083964,-10.52567976,-18.58437593,-5.707343099
Jurien,3.540651866,-10.5582232,-18.63372703,-5.734788793
Jurien,3.545219767,-10.59076663,-18.68307814,-5.762234488
Jurien,3.549787668,-10.62331007,-18.73242925,-5.788235243
Jurien,3.55435557,-10.6558535,-18.78178036,-5.81042937
Jurien,3.558923471,-10.68839694,-18.83113147,-5.832623496
Jurien,3.563491373,-10.72094037,-18.88048258,-5.854817622
Jurien,3.568059274,-10.75348381,-18.92983369,-5.877011748
Jurien,3.572627175,-10.78602724,-18.9791848,-5.899205875
Jurien,3.577195077,-10.81857068,-19.02853591,-5.921400001
Jurien,3.581762978,-10.85111411,-19.07788702,-5.943594127
Jurien,3.58633088,-10.88365755,-19.12723813,-5.964467569
Jurien,3.590898781,-10.91620098,-19.17658924,-5.98335509
Jurien,3.595466683,-10.94874442,-19.22594035,-6.002242611
Jurien,3.600034584,-10.98128785,-19.27529146,-6.021130132
Jurien,3.604602485,-11.01383129,-19.32464256,-6.040017653
Jurien,3.609170387,-11.04637473,-19.37399367,-6.058905174
Jurien,3.613738288,-11.07891816,-19.42334478,-6.077792694
Jurien,3.61830619,-11.1114616,-19.47269589,-6.096680215
Jurien,3.622874091,-11.14400503,-19.522047,-6.115567736
Jurien,3.627441992,-11.17654847,-19.57139811,-6.134455257
Jurien,3.632009894,-11.2090919,-19.62269964,-6.153342778
Jurien,3.636577795,-11.24163534,-19.67936745,-6.172230299
Jurien,3.641145697,-11.27417877,-19.73603527,-6.19111782
Jurien,3.645713598,-11.30672221,-19.79270308,-6.210005341
Jurien,3.650281499,-11.33926564,-19.84937089,-6.229268714
Jurien,3.654849401,-11.37180908,-19.9060387,-6.250814393
Jurien,3.659417302,-11.40435251,-19.96270652,-6.272360072
Jurien,3.663985204,-11.43689595,-20.01937433,-6.29390575
Jurien,3.668553105,-11.46943938,-20.07604214,-6.315451429
Jurien,3.673121007,-11.50198282,-20.13270995,-6.336997108
Jurien,3.677688908,-11.53452625,-20.18937777,-6.358542786
Jurien,3.682256809,-11.56706969,-20.24604558,-6.380096776
Jurien,3.686824711,-11.59961312,-20.30271339,-6.401838971
Jurien,3.691392612,-11.63215656,-20.35938121,-6.423581167
Jurien,3.695960514,-11.6647,-20.41604902,-6.445323362
Jurien,3.700528415,-11.69724343,-20.47271683,-6.467636353
Jurien,3.705096316,-11.72978687,-20.52938464,-6.494188035
Jurien,3.709664218,-11.7623303,-20.58605246,-6.520739717
Jurien,3.714232119,-11.79487374,-20.64272027,-6.547291399
Jurien,3.718800021,-11.82741717,-20.69938808,-6.573423068
Jurien,3.723367922,-11.85996061,-20.75605589,-6.59180594
Jurien,3.727935823,-11.89250404,-20.81272371,-6.610188812
Jurien,3.732503725,-11.92504748,-20.86939152,-6.628571685
Jurien,3.737071626,-11.95759091,-20.92605933,-6.646954557
Jurien,3.741639528,-11.99013435,-20.98272714,-6.665337429
Jurien,3.746207429,-12.02267778,-21.03939496,-6.683720302
Jurien,3.750775331,-12.05522122,-21.09606277,-6.704752743
Jurien,3.755343232,-12.08776465,-21.15273058,-6.726285482
Jurien,3.759911133,-12.12030809,-21.20939839,-6.747818221
Jurien,3.764479035,-12.15285152,-21.26606621,-6.76935096
Jurien,3.769046936,-12.18539496,-21.32273402,-6.790883699
Jurien,3.773614838,-12.2179384,-21.37940183,-6.812416438
Jurien,3.778182739,-12.25048183,-21.43606964,-6.833949177
Jurien,3.78275064,-12.28302527,-21.49273746,-6.855481916
Jurien,3.787318542,-12.3155687,-21.54940527,-6.877014655
Jurien,3.791886443,-12.34811214,-21.60607308,-6.898547393
Jurien,3.796454345,-12.38065557,-21.66274089,-6.920080132
Jurien,3.801022246,-12.41319901,-21.71940871,-6.941612871
Jurien,3.805590147,-12.44574244,-21.77607652,-6.96314561
Jurien,3.810158049,-12.47828588,-21.83274433,-6.984678349
Jurien,3.81472595,-12.51082931,-21.88941215,-7.006211088
Jurien,3.819293852,-12.54337275,-21.94607996,-7.027743827
Jurien,3.823861753,-12.57591618,-22.00274777,-7.049276566
Jurien,3.828429655,-12.60845962,-22.05941558,-7.070809305
Jurien,3.832997556,-12.64100305,-22.1160834,-7.092342044
Jurien,3.837565457,-12.67354649,-22.17275121,-7.113874783
Jurien,3.842133359,-12.70608992,-22.22941902,-7.135407522
Jurien,3.84670126,-12.73863336,-22.28608683,-7.156940261
Jurien,3.851269162,-12.77117679,-22.34275465,-7.178472999
Jurien,3.855837063,-12.80372023,-22.39942246,-7.200005738
Jurien,3.860404964,-12.83626367,-22.45609027,-7.221538477
Jurien,3.864972866,-12.8688071,-22.50939308,-7.243071216
Jurien,3.869540767,-12.90135054,-22.56210337,-7.264603955
Jurien,3.874108669,-12.93389397,-22.61481366,-7.286136694
Jurien,3.87867657,-12.96643741,-22.66752395,-7.307669433
Jurien,3.883244472,-12.99898084,-22.72023425,-7.329202172
Jurien,3.887812373,-13.03152428,-22.77294454,-7.350845841
Jurien,3.892380274,-13.06406771,-22.82565483,-7.372510026
Jurien,3.896948176,-13.09661115,-22.87836512,-7.39417421
Jurien,3.901516077,-13.12915458,-22.93107541,-7.415850195
Jurien,3.906083979,-13.16169802,-22.9837857,-7.437527422
Jurien,3.91065188,-13.19424145,-23.036496,-7.459204649
Jurien,3.915219781,-13.22678489,-23.08920629,-7.480881876
Jurien,3.919787683,-13.25932832,-23.14191658,-7.502559103
Jurien,3.924355584,-13.29187176,-23.19462687,-7.52423633
Jurien,3.928923486,-13.32441519,-23.24733716,-7.545913557
Jurien,3.933491387,-13.35695863,-23.30004746,-7.567590783
Jurien,3.938059288,-13.38950206,-23.35275775,-7.58926801
Jurien,3.94262719,-13.4220455,-23.40546804,-7.610945237
Jurien,3.947195091,-13.45458894,-23.45817833,-7.632622464
Jurien,3.951762993,-13.48713237,-23.51088862,-7.654299691
Jurien,3.956330894,-13.51967581,-23.56359891,-7.675976918
Jurien,3.960898796,-13.55221924,-23.61630921,-7.697654145
Jurien,3.965466697,-13.58476268,-23.6690195,-7.719331372
Jurien,3.970034598,-13.61730611,-23.72172979,-7.741008599
Jurien,3.9746025,-13.64984955,-23.77444008,-7.762685825
Jurien,3.979170401,-13.68239298,-23.82715037,-7.784363052
Jurien,3.983738303,-13.71493642,-23.87986066,-7.806040279
Jurien,3.988306204,-13.74747985,-23.93257096,-7.827717506
Jurien,3.992874105,-13.78002329,-23.98528125,-7.849394733
Jurien,3.997442007,-13.81256672,-24.03799154,-7.87107196
Jurien,4.002009908,-13.84511016,-24.09070183,-7.892749187
Jurien,4.00657781,-13.87765359,-24.14341212,-7.914426414
Jurien,4.011145711,-13.91019703,-24.19612241,-7.93248115
Jurien,4.015713612,-13.94274046,-24.24883271,-7.950257266
Jurien,4.020281514,-13.9752839,-24.301543,-7.968033383
Jurien,4.024849415,-14.00782734,-24.35425329,-7.9858095
Jurien,4.029417317,-14.04037077,-24.40696358,-8.003585617
Jurien,4.033985218,-14.07291421,-24.45967387,-8.024829759
Jurien,4.03855312,-14.10545764,-24.51238416,-8.048747633
Jurien,4.043121021,-14.13800108,-24.56509446,-8.072665508
Jurien,4.047688922,-14.17054451,-24.61780475,-8.096730368
Jurien,4.052256824,-14.20308795,-24.67051504,-8.120796826
Jurien,4.056824725,-14.23563138,-24.72322533,-8.144863283
Jurien,4.061392627,-14.26817482,-24.77593562,-8.168929741
Jurien,4.065960528,-14.30071825,-24.82864591,-8.192996198
Jurien,4.070528429,-14.33326169,-24.88135621,-8.217062656
Jurien,4.075096331,-14.36580512,-24.9340665,-8.239077409
Jurien,4.079664232,-14.39834856,-24.98677679,-8.260741594
Jurien,4.084232134,-14.43089199,-25.03948708,-8.282405778
Jurien,4.088800035,-14.46343543,-25.09219737,-8.304069963
Jurien,4.093367936,-14.49597886,-25.14490767,-8.325734148
Jurien,4.097935838,-14.5285223,-25.19761796,-8.347398332
Jurien,4.102503739,-14.56106573,-25.25032825,-8.369062517
Jurien,4.107071641,-14.59360917,-25.30303854,-8.390726701
Jurien,4.111639542,-14.62615261,-25.35812788,-8.412390886
Jurien,4.116207444,-14.65869604,-25.41493085,-8.434055071
Jurien,4.120775345,-14.69123948,-25.47173383,-8.456887539
Jurien,4.125343246,-14.72378291,-25.5285368,-8.480396792
Jurien,4.129911148,-14.75632635,-25.58533977,-8.503906046
Jurien,4.134479049,-14.78886978,-25.64214275,-8.527415299
Jurien,4.139046951,-14.82141322,-25.69894572,-8.550924552
Jurien,4.143614852,-14.85395665,-25.7557487,-8.574433805
Jurien,4.148182753,-14.88650009,-25.81255167,-8.597943059
Jurien,4.152750655,-14.91904352,-25.86935464,-8.619570864
Jurien,4.157318556,-14.95158696,-25.92615762,-8.637817743
Jurien,4.161886458,-14.98413039,-25.98296059,-8.656123759
Jurien,4.166454359,-15.01667383,-26.03969151,-8.677368684
Jurien,4.171022261,-15.04921726,-26.09634042,-8.702075359
Jurien,4.175590162,-15.0817607,-26.15298933,-8.726845282
Jurien,4.180158063,-15.11430413,-26.20963824,-8.751615205
Jurien,4.184725965,-15.14684757,-26.26628715,-8.776385128
Jurien,4.189293866,-15.17939101,-26.32293606,-8.801155052
Jurien,4.193861768,-15.21193444,-26.37958498,-8.825924975
Jurien,4.198429669,-15.24447788,-26.43623389,-8.850694898
Jurien,4.20299757,-15.27702131,-26.4928828,-8.875464821
Jurien,4.207565472,-15.30956475,-26.54953171,-8.900234744
Jurien,4.212133373,-15.34210818,-26.60618062,-8.925004667
Jurien,4.216701275,-15.37465162,-26.66282953,-8.94977459
Jurien,4.221269176,-15.40719505,-26.71947844,-8.974091111
Jurien,4.225837077,-15.43973849,-26.77612736,-8.997600364
Jurien,4.230404979,-15.47228192,-26.83277627,-9.021109617
Jurien,4.23497288,-15.50482536,-26.88942518,-9.044618871
Jurien,4.239540782,-15.53736879,-26.94607409,-9.068046458
Jurien,4.244108683,-15.56991223,-27.002723,-9.08704034
Jurien,4.248676585,-15.60245566,-27.05937191,-9.106034221
Jurien,4.253244486,-15.6349991,-27.11602082,-9.125028103
Jurien,4.257812387,-15.66754253,-27.17266973,-9.144021984
Jurien,4.262380289,-15.70008597,-27.22931865,-9.163015866
Jurien,4.26694819,-15.7326294,-27.28596756,-9.182009748
Jurien,4.271516092,-15.76517284,-27.34261647,-9.201003629
Jurien,4.276083993,-15.79771628,-27.39926538,-9.219997511
Jurien,4.280651894,-15.83025971,-27.45591429,-9.238991393
Jurien,4.285219796,-15.86280315,-27.5125632,-9.257985274
Jurien,4.289787697,-15.89534658,-27.56921211,-9.276979156
Jurien,4.294355599,-15.92789002,-27.62586103,-9.295973037
Jurien,4.2989235,-15.96043345,-27.68250994,-9.314966919
Jurien,4.303491401,-15.99297689,-27.73915885,-9.333960801
Jurien,4.308059303,-16.02552032,-27.79580776,-9.352954682
Jurien,4.312627204,-16.05806376,-27.85245667,-9.371948564
Jurien,4.317195106,-16.09060719,-27.90910558,-9.390942445
Jurien,4.321763007,-16.12315063,-27.96575449,-9.409936327
Jurien,4.326330909,-16.15569406,-28.02403366,-9.428930209
Jurien,4.33089881,-16.1882375,-28.07917207,-9.449954077
Jurien,4.335466711,-16.22078093,-28.1360487,-9.471502483
Jurien,4.340034613,-16.25332437,-28.19292534,-9.493050889
Jurien,4.344602514,-16.2858678,-28.24980197,-9.514680646
Jurien,4.349170416,-16.31841124,-28.3066786,-9.536405127
Jurien,4.353738317,-16.35095467,-28.36355523,-9.559800051
Jurien,4.358306218,-16.38349811,-28.42043187,-9.585660855
Jurien,4.36287412,-16.41604155,-28.4773085,-9.611521659
Jurien,4.367442021,-16.44858498,-28.53418513,-9.637382462
Jurien,4.372009923,-16.48112842,-28.59106176,-9.663243266
Jurien,4.376577824,-16.51367185,-28.6479384,-9.68910407
Jurien,4.381145725,-16.54621529,-28.70481503,-9.714964874
Jurien,4.385713627,-16.57875872,-28.76169166,-9.739775955
Jurien,4.390281528,-16.61130216,-28.81856829,-9.759739659
Jurien,4.39484943,-16.64384559,-28.87544492,-9.779703362
Jurien,4.399417331,-16.67638903,-28.93232156,-9.799667065
Jurien,4.403985233,-16.70893246,-28.98919819,-9.819630769
Jurien,4.408553134,-16.7414759,-29.04607482,-9.839594472
Jurien,4.413121035,-16.77401933,-29.10295145,-9.859558176
Jurien,4.417688937,-16.80656277,-29.15982809,-9.879521879
Jurien,4.422256838,-16.8391062,-29.21670472,-9.899485582
Jurien,4.42682474,-16.87164964,-29.27358135,-9.919449286
Jurien,4.431392641,-16.90419307,-29.33045798,-9.939412989
Jurien,4.435960542,-16.93673651,-29.38733461,-9.959376693
Jurien,4.440528444,-16.96927995,-29.44421125,-9.979340396
Jurien,4.445096345,-17.00182338,-29.50108788,-9.999304099
Jurien,4.449664247,-17.03436682,-29.55796451,-10.0192678
Jurien,4.454232148,-17.06691025,-29.61484114,-10.03923151
Jurien,4.45880005,-17.09945369,-29.67171778,-10.05919521
Jurien,4.463367951,-17.13199712,-29.72859441,-10.07915891
Jurien,4.467935852,-17.16454056,-29.78547104,-10.09912262
Jurien,4.472503754,-17.19708399,-29.84234767,-10.12006624
Jurien,4.477071655,-17.22962743,-29.8992243,-10.14163952
Jurien,4.481639557,-17.26217086,-29.95609852,-10.16321279
Jurien,4.486207458,-17.2947143,-30.01284765,-10.18478606
Jurien,4.490775359,-17.32725773,-30.06959677,-10.20635934
Jurien,4.495343261,-17.35980117,-30.1263459,-10.22793261
Jurien,4.499911162,-17.3923446,-30.18309503,-10.24950588
Jurien,4.504479064,-17.42488804,-30.23984415,-10.27107916
Jurien,4.509046965,-17.45743147,-30.29659328,-10.29265243
Jurien,4.513614866,-17.48997491,-30.35334241,-10.3142257
Jurien,4.518182768,-17.52251834,-30.41009154,-10.33341895
Jurien,4.522750669,-17.55506178,-30.46684066,-10.35244828
Jurien,4.527318571,-17.58760522,-30.52358979,-10.37147762
