"location","site_name","survey_year","taxon","latitude","longitude","survey.mean"
"Jurien","Fishermans Island","2009","Ecklonia radiata",-30.12073,114.95365,1.9
"Jurien","Outer Green Islands","2009","Ecklonia radiata",-30.68143,115.09548,28.6
"Jurien","Wedge Island","2009","Ecklonia radiata",-30.83113,115.19105,6.1
"Jurien","North Wedge","2009","Ecklonia radiata",-30.79918,115.18695,27.8
"Jurien","South East Green Island","2009","Ecklonia radiata",-30.67822,115.106,0.2
"Jurien","Offshore Target Rocks","2009","Ecklonia radiata",-30.76675,115.14197,34.8
"Jurien","Offshore Outer Gazaly Reef","2009","Ecklonia radiata",-30.71202,115.11322,7.6
"Jurien","Escape Island","2013","Ecklonia radiata",-30.32908,114.98772,51.5
"Jurien","Inner Seaward Ledge","2013","Ecklonia radiata",-30.29007,114.97248,12.5
"Jurien","No Name Reef","2013","Ecklonia radiata",-30.43518,115.0355,0
"Jurien","Outer Rocks (North) 2","2013","Ecklonia radiata",-30.43377,114.99973,39.8
"Jurien","Offshore Target Rocks","2013","Ecklonia radiata",-30.76675,115.14197,27.9
"Jurien","Longman Reef (off Grey)","2013","Ecklonia radiata",-30.66885,115.12193,8.2
"Jurien","Big Wave Reef","2013","Ecklonia radiata",-30.5145,115.01366,7.1
"Jurien","Outer Seaward Ledge","2013","Ecklonia radiata",-30.29043,114.96651,11.9
"Jurien","Gazely Reef","2013","Ecklonia radiata",-30.70928,115.11806,34.5
"Jurien","Offshore Outer Gazaly Reef","2013","Ecklonia radiata",-30.71202,115.11322,7.8
"Jurien","Flat Rock","2013","Ecklonia radiata",-30.75572,115.16497,26
"Jurien","Flat Rock Reef","2013","Ecklonia radiata",-30.75415,115.16956,0
"Jurien","Inshore Boullanger Island","2013","Ecklonia radiata",-30.3461,115.03757,12.6
"Jurien","Kearn Reef","2013","Ecklonia radiata",-30.72203,115.1507,6.9
"Jurien","Outer Green Islands","2013","Ecklonia radiata",-30.68143,115.09548,13.4
"Jurien","North Tail","2013","Ecklonia radiata",-30.2645,114.975,17.9
"Jurien","Outer Rocks, Inner Coffins","2013","Ecklonia radiata",-30.42142,115.00193,30.6
"Jurien","North Head 1","2013","Ecklonia radiata",-30.23187,114.99873,0
"Jurien","North Head Island","2013","Ecklonia radiata",-30.22683,114.99352,3.7
"Jurien","Sandland Island","2013","Ecklonia radiata",-30.21523,114.99207,0
"Jurien","Juddy Reef","2013","Ecklonia radiata",-30.17125,114.9555,32.2
"Jurien","Middle Lumps","2013","Ecklonia radiata",-30.15678,114.96685,39.2
"Jurien","Fishermans Island 1","2013","Ecklonia radiata",-30.13403,114.94891,0
"Jurien","Fishermans Island 2","2013","Ecklonia radiata",-30.13403,114.94891,2.5
"Jurien","Fishermans Island","2013","Ecklonia radiata",-30.12073,114.95365,0.7
"Jurien","Australia Lump","2013","Ecklonia radiata",-30.19647,114.9886,5.2
"Jurien","North Lumps","2013","Ecklonia radiata",-30.15687,114.9955,0
"Jurien","Sandy Cape","2013","Ecklonia radiata",-30.18137,114.99295,2
"Jurien","Cavenagh Reef 2","2013","Ecklonia radiata",-30.62077,115.10239,0
"Jurien","Inner Seven Foot Reef","2013","Ecklonia radiata",-30.58995,115.06482,24.5
"Jurien","Sams Reef","2013","Ecklonia radiata",-30.48513,115.02998,43.9
"Jurien","Cavanagh Reef","2013","Ecklonia radiata",-30.6255,115.11337,0
"Jurien","Outer Seven Foot Rocks","2013","Ecklonia radiata",-30.58913,115.04887,0
"Jurien","Inshore Grey","2013","Ecklonia radiata",-30.67167,115.13564,0
"Jurien","Inshore Grey North","2013","Ecklonia radiata",-30.6462,115.1239,0
"Jurien","Main Reef","2013","Ecklonia radiata",-30.16917,114.94217,0
"Jurien","Offshore Hill River","2013","Ecklonia radiata",-30.41333,114.98167,30.4
"Jurien","Offshore Outer Rocks","2013","Ecklonia radiata",-30.44763,114.99133,0
"Jurien","Midshore Boullanger Island","2013","Ecklonia radiata",-30.34667,115.004,0
"Jurien","Wedge Island","2013","Ecklonia radiata",-30.83113,115.19105,0.1
"Jurien","North Wedge","2013","Ecklonia radiata",-30.79918,115.18695,23.3
"Jurien","South East Green Island","2013","Ecklonia radiata",-30.67822,115.106,1.8
"Jurien","Inner Seven Foot Reef","2016","Ecklonia radiata",-30.58995,115.06482,59.7
"Jurien","Inshore Boullanger Island","2016","Ecklonia radiata",-30.3461,115.03757,28.1
"Jurien","Midshore Boullanger Island","2016","Ecklonia radiata",-30.34667,115.004,0
"Jurien","Gazely Reef","2016","Ecklonia radiata",-30.70928,115.11806,38.2
"Jurien","Flat Rock","2016","Ecklonia radiata",-30.75572,115.16497,57.7
"Jurien","North Head Island","2016","Ecklonia radiata",-30.22683,114.99352,32.6
"Jurien","Offshore Outer Gazaly Reef","2016","Ecklonia radiata",-30.71202,115.11322,7.3
"Jurien","Inshore Grey","2016","Ecklonia radiata",-30.67167,115.13564,0
"Jurien","Inshore Grey North","2016","Ecklonia radiata",-30.6462,115.1239,0
"Jurien","Kearn Reef","2016","Ecklonia radiata",-30.72203,115.1507,2.2
"Jurien","Cavenagh Reef 2","2016","Ecklonia radiata",-30.62077,115.10239,0.2
"Jurien","Outer Seven Foot Rocks","2016","Ecklonia radiata",-30.58913,115.04887,2.1
"Jurien","Middle Lumps","2016","Ecklonia radiata",-30.15678,114.96685,55.5
"Jurien","Sandy Cape","2016","Ecklonia radiata",-30.18137,114.99295,0.4
"Jurien","Juddy Reef","2016","Ecklonia radiata",-30.17125,114.9555,31.7
"Jurien","Sams Reef","2016","Ecklonia radiata",-30.48513,115.02998,36.9
"Jurien","Big Wave Reef","2016","Ecklonia radiata",-30.5145,115.01366,14.8
"Jurien","Offshore Outer Rocks","2016","Ecklonia radiata",-30.44763,114.99133,0
"Jurien","Escape Island","2016","Ecklonia radiata",-30.32908,114.98772,31.2
"Jurien","Outer Rocks (North) 2","2016","Ecklonia radiata",-30.43377,114.99973,32.8
"Jurien","Offshore Hill River","2016","Ecklonia radiata",-30.41333,114.98167,33.1
"Jurien","No Name Reef","2016","Ecklonia radiata",-30.43518,115.0355,0
"Jurien","Flat Rock Reef","2016","Ecklonia radiata",-30.75415,115.16956,0
"Jurien","North Tail","2016","Ecklonia radiata",-30.2645,114.975,23.9
"Jurien","Offshore Target Rocks","2016","Ecklonia radiata",-30.76675,115.14197,13
"Jurien","Outer Seaward Ledge","2016","Ecklonia radiata",-30.29043,114.96651,16
"Jurien","North Wedge","2016","Ecklonia radiata",-30.79918,115.18695,32.8
"Jurien","Wedge Island","2016","Ecklonia radiata",-30.83113,115.19105,3.6
"Jurien","Outer Rocks, Inner Coffins","2016","Ecklonia radiata",-30.42142,115.00193,59.2
"Jurien","Inner Seaward Ledge","2016","Ecklonia radiata",-30.29007,114.97248,39.4
"Jurien","Main Reef","2016","Ecklonia radiata",-30.16917,114.94217,0
"Jurien","Fishermans Island","2016","Ecklonia radiata",-30.12073,114.95365,4
"Jurien","Fishermans Island 2","2016","Ecklonia radiata",-30.13403,114.94891,0
"Jurien","Fishermans Island 1","2016","Ecklonia radiata",-30.13403,114.94891,0.6
"Jurien","South East Green Island","2016","Ecklonia radiata",-30.67822,115.106,1.8
"Jurien","Longman Reef (off Grey)","2016","Ecklonia radiata",-30.66885,115.12193,7.6
"Jurien","Outer Green Islands","2016","Ecklonia radiata",-30.68143,115.09548,26.5
"Jurien","Australia Lump","2016","Ecklonia radiata",-30.19647,114.9886,29.5
"Jurien","Sandland Island","2016","Ecklonia radiata",-30.21523,114.99207,6
"Jurien","North Head 1","2016","Ecklonia radiata",-30.23187,114.99873,0.3
"Jurien","North Lumps","2016","Ecklonia radiata",-30.15687,114.9955,0
"Jurien","Cavanagh Reef","2016","Ecklonia radiata",-30.6255,115.11337,0
"Jurien","Sandy Cape","2012","Ecklonia radiata",-30.18137,114.99295,11.8
"Jurien","Escape Island","2012","Ecklonia radiata",-30.32908,114.98772,28.7
"Jurien","Outer Rocks (North) 2","2012","Ecklonia radiata",-30.43377,114.99973,16.6
"Jurien","Midshore Boullanger Island","2012","Ecklonia radiata",-30.34667,115.004,0
"Jurien","North Head 1","2012","Ecklonia radiata",-30.23187,114.99873,0
"Jurien","Fishermans Island 1","2012","Ecklonia radiata",-30.13403,114.94891,1.3
"Jurien","Sandland Island","2012","Ecklonia radiata",-30.21523,114.99207,0.8
"Jurien","Inner Seaward Ledge","2012","Ecklonia radiata",-30.29007,114.97248,8.2
"Jurien","Fishermans Island 2","2012","Ecklonia radiata",-30.13403,114.94891,2.6
"Jurien","Juddy Reef","2012","Ecklonia radiata",-30.17125,114.9555,26.1
"Jurien","Outer Green Islands","2012","Ecklonia radiata",-30.68143,115.09548,15
"Jurien","Offshore Hill River","2012","Ecklonia radiata",-30.41333,114.98167,28.3
"Jurien","Fishermans Island","2012","Ecklonia radiata",-30.12073,114.95365,0
"Jurien","Middle Lumps","2012","Ecklonia radiata",-30.15678,114.96685,36.6
"Jurien","Outer Seaward Ledge","2012","Ecklonia radiata",-30.29043,114.96651,13
"Jurien","North Lumps","2012","Ecklonia radiata",-30.15687,114.9955,0.3
"Jurien","Escape Island","2018","Ecklonia radiata",-30.32908,114.98772,45.5
"Jurien","Midshore Boullanger Island","2018","Ecklonia radiata",-30.34667,115.004,0
"Jurien","Inshore Boullanger Island","2018","Ecklonia radiata",-30.3461,115.03757,31.6
"Jurien","Fishermans Island","2018","Ecklonia radiata",-30.12073,114.95365,0.8
"Jurien","Inner Seaward Ledge","2018","Ecklonia radiata",-30.29007,114.97248,63.6
"Jurien","Fishermans Island 1","2018","Ecklonia radiata",-30.13403,114.94891,19.2
"Jurien","Sandland Island","2018","Ecklonia radiata",-30.21523,114.99207,13.2
"Jurien","Sandy Cape","2018","Ecklonia radiata",-30.18137,114.99295,11.7
"Jurien","North Head Island","2018","Ecklonia radiata",-30.22683,114.99352,39.8
"Jurien","Flat Rock Reef","2018","Ecklonia radiata",-30.75415,115.16956,0
"Jurien","North Wedge","2018","Ecklonia radiata",-30.79918,115.18695,24.4
"Jurien","Offshore Hill River","2018","Ecklonia radiata",-30.41333,114.98167,33.4
"Jurien","Sams Reef","2018","Ecklonia radiata",-30.48513,115.02998,24.7
"Jurien","Outer Rocks (North) 2","2018","Ecklonia radiata",-30.43377,114.99973,85.6
"Jurien","Outer Seven Foot Rocks","2018","Ecklonia radiata",-30.58913,115.04887,7.9
"Jurien","Inner Seven Foot Reef","2018","Ecklonia radiata",-30.58995,115.06482,53.5
"Jurien","Cavanagh Reef","2018","Ecklonia radiata",-30.6255,115.11337,0
"Jurien","Inshore Grey North","2018","Ecklonia radiata",-30.6462,115.1239,0
"Jurien","Main Reef","2018","Ecklonia radiata",-30.16917,114.94217,1.3
"Jurien","Juddy Reef","2018","Ecklonia radiata",-30.17125,114.9555,38.3
"Jurien","North Head 1","2018","Ecklonia radiata",-30.23187,114.99873,0.8
"Jurien","Outer Green Islands","2018","Ecklonia radiata",-30.68143,115.09548,15.3
"Jurien","Longman Reef (off Grey)","2018","Ecklonia radiata",-30.66885,115.12193,8.5
"Jurien","Inshore Grey","2018","Ecklonia radiata",-30.67167,115.13564,0
"Jurien","South East Green Island","2018","Ecklonia radiata",-30.67822,115.106,0.8
"Jurien","Kearn Reef","2018","Ecklonia radiata",-30.72203,115.1507,3.3
"Jurien","Gazely Reef","2018","Ecklonia radiata",-30.70928,115.11806,57.4
"Jurien","Offshore Outer Gazaly Reef","2018","Ecklonia radiata",-30.71202,115.11322,8.1
"Jurien","Outer Seaward Ledge","2018","Ecklonia radiata",-30.29043,114.96651,40.4
"Jurien","Outer Rocks, Inner Coffins","2018","Ecklonia radiata",-30.42142,115.00193,72.8
"Jurien","No Name Reef","2018","Ecklonia radiata",-30.43518,115.0355,0
"Jurien","Fishermans Island 2","2018","Ecklonia radiata",-30.13403,114.94891,3.1
"Jurien","Middle Lumps","2018","Ecklonia radiata",-30.15678,114.96685,81.2
"Jurien","North Tail","2018","Ecklonia radiata",-30.2645,114.975,52.9
"Jurien","Middle Lumps","2021","Ecklonia radiata",-30.15678,114.96685,38.4
"Jurien","Fishermans Island 1","2021","Ecklonia radiata",-30.13403,114.94891,7.7
"Jurien","Midshore Boullanger Island","2021","Ecklonia radiata",-30.34667,115.004,0
"Jurien","No Name Reef","2021","Ecklonia radiata",-30.43518,115.0355,0
"Jurien","Outer Rocks, Inner Coffins","2021","Ecklonia radiata",-30.42142,115.00193,22.1333333333333
"Jurien","Fishermans Island","2021","Ecklonia radiata",-30.12073,114.95365,10.5333333333333
"Jurien","North Lumps","2021","Ecklonia radiata",-30.15687,114.9955,0
"Jurien","Inshore Boullanger Island","2021","Ecklonia radiata",-30.3461,115.03757,23.6
"Jurien","Outer Seaward Ledge","2021","Ecklonia radiata",-30.29043,114.96651,26.4
"Jurien","Escape Island","2021","Ecklonia radiata",-30.32908,114.98772,43.4666666666667
"Jurien","Inner Sams Reef","2021","Ecklonia radiata",-30.479,115.048,10.8
"Kangaroo Island","Harveys Return","2023","Ecklonia radiata",-35.74523,136.64697,20.4
"Kent Group","Curtis Island (South West)","1992","Ecklonia radiata",-39.48049,146.6454,36.9
"Kent Group","Curtis Island (mid South East)","1992","Ecklonia radiata",-39.473,146.64893,30.3
"Kent Group","Hogan Island (Tunnel Beach)","1992","Ecklonia radiata",-39.22592,146.97951,0.7
"Kent Group","Hogan Island (South Beach)","1992","Ecklonia radiata",-39.21917,146.99239,8.5
"Kent Group","East Island","1992","Ecklonia radiata",-39.21384,147.02144,46
"Kent Group","Hogan Island (North Beach)","1992","Ecklonia radiata",-39.21515,146.99239,27.1
"Kent Group","Erith Island North East","1992","Ecklonia radiata",-39.44067,147.2971,24.3
"Kent Group","Deal Island (Jetty Bay)","1992","Ecklonia radiata",-39.46937,147.31013,31.1
"Kent Group","Deal Island North East","1992","Ecklonia radiata",-39.45989,147.34656,31.9
"Kent Group","Dover Island Isthmus","1992","Ecklonia radiata",-39.46457,147.29466,39.4
"Kent Group","Judgement Rocks","1992","Ecklonia radiata",-39.50648,147.1273,1.4
"Kent Group","South West Island","1992","Ecklonia radiata",-39.52448,147.13031,46.6
"Kent Group","Karatine Bay","1992","Ecklonia radiata",-39.49496,147.33054,0.7
"Kent Group","North East Island","1992","Ecklonia radiata",-39.44677,147.37744,59.3
"Kent Group","Erith Island North West","1992","Ecklonia radiata",-39.44352,147.27727,2.9
"Kent Group","Erith Island North","1992","Ecklonia radiata",-39.44366,147.28526,55.6
"Kent Group","Deal Island (Murray Pass)","1992","Ecklonia radiata",-39.46125,147.31422,50.9
"Kent Group","Erith Island, Murray Passage","1992","Ecklonia radiata",-39.449,147.30203,44.8
"Kent Group","Curtis Island (South West)","2000","Ecklonia radiata",-39.48049,146.6454,11.9
"Kent Group","Curtis Island (mid South East)","2000","Ecklonia radiata",-39.473,146.64893,53.4
"Kent Group","Hogan Island (Tunnel Beach)","2000","Ecklonia radiata",-39.22592,146.97951,12
"Kent Group","Hogan Island (South Beach)","2000","Ecklonia radiata",-39.21917,146.99239,59.3
"Kent Group","East Island","2000","Ecklonia radiata",-39.21384,147.02144,40.4
"Kent Group","Hogan Island (North Beach)","2000","Ecklonia radiata",-39.21515,146.99239,50.4
"Kent Group","Erith Island North East","2000","Ecklonia radiata",-39.44067,147.2971,23.5
"Kent Group","Deal Island (Jetty Bay)","2000","Ecklonia radiata",-39.46937,147.31013,31.1
"Kent Group","Deal Island North East","2000","Ecklonia radiata",-39.45989,147.34656,55.3
"Kent Group","Dover Island Isthmus","2000","Ecklonia radiata",-39.46457,147.29466,33.2
"Kent Group","South West Island","2000","Ecklonia radiata",-39.52448,147.13031,66.1
"Kent Group","Karatine Bay","2000","Ecklonia radiata",-39.49496,147.33054,14.9
"Kent Group","North East Island","2000","Ecklonia radiata",-39.44677,147.37744,36.8
"Kent Group","Erith Island North West","2000","Ecklonia radiata",-39.44352,147.27727,1.8
"Kent Group","Erith Island North","2000","Ecklonia radiata",-39.44366,147.28526,26.4
"Kent Group","Deal Island (Murray Pass)","2000","Ecklonia radiata",-39.46125,147.31422,46
"Kent Group","Erith Island, Murray Passage","2000","Ecklonia radiata",-39.449,147.30203,20.7
"Kent Group","Curtis Island (South West)","2005","Ecklonia radiata",-39.48049,146.6454,47.45
"Kent Group","Curtis Island (South West)","2006","Ecklonia radiata",-39.48049,146.6454,52.9
"Kent Group","Curtis Island (mid South East)","2005","Ecklonia radiata",-39.473,146.64893,27.1
"Kent Group","Curtis Island (mid South East)","2006","Ecklonia radiata",-39.473,146.64893,92.7
"Kent Group","Hogan Island (Tunnel Beach)","2005","Ecklonia radiata",-39.22592,146.97951,24.25
"Kent Group","Hogan Island (South Beach)","2004","Ecklonia radiata",-39.21917,146.99239,30
"Kent Group","Hogan Island (South Beach)","2005","Ecklonia radiata",-39.21917,146.99239,8.4
"Kent Group","Hogan Island (South Beach)","2006","Ecklonia radiata",-39.21917,146.99239,10.2
"Kent Group","East Island","2005","Ecklonia radiata",-39.21384,147.02144,28.9
"Kent Group","East Island","2006","Ecklonia radiata",-39.21384,147.02144,30.9
"Kent Group","Hogan Island (North Beach)","2004","Ecklonia radiata",-39.21515,146.99239,45.95
"Kent Group","Hogan Island (North Beach)","2005","Ecklonia radiata",-39.21515,146.99239,34.1
"Kent Group","Hogan Island (North Beach)","2006","Ecklonia radiata",-39.21515,146.99239,31.2
"Kent Group","Hogan Island (on Coast approx 500m North of round Islet)","2004","Ecklonia radiata",-39.22445,146.99438,16.9
"Kent Group","Hogan Island (on Coast approx 500m North of round Islet)","2006","Ecklonia radiata",-39.22445,146.99438,31
"Kent Group","Hogan Group (Long Island, mid East Coast)","2004","Ecklonia radiata",-39.20723,147.00224,22.4
"Kent Group","Hogan Island (South Beach Headland)","2005","Ecklonia radiata",-39.21909,146.99556,31.6
"Kent Group","Erith Island North East","2004","Ecklonia radiata",-39.44067,147.2971,24.2
"Kent Group","Erith Island North East","2005","Ecklonia radiata",-39.44067,147.2971,29.55
"Kent Group","Erith Island North East","2006","Ecklonia radiata",-39.44067,147.2971,5.4
"Kent Group","Deal Island (Jetty Bay)","2004","Ecklonia radiata",-39.46937,147.31013,22.05
"Kent Group","Deal Island (Jetty Bay)","2005","Ecklonia radiata",-39.46937,147.31013,22.7
"Kent Group","Deal Island (Jetty Bay)","2006","Ecklonia radiata",-39.46937,147.31013,17.75
"Kent Group","Deal Island North East","2004","Ecklonia radiata",-39.45989,147.34656,36.7
"Kent Group","Deal Island North East","2006","Ecklonia radiata",-39.45989,147.34656,19.4
"Kent Group","Dover Island Isthmus","2004","Ecklonia radiata",-39.46457,147.29466,40.3
"Kent Group","Dover Island Isthmus","2005","Ecklonia radiata",-39.46457,147.29466,31.4
"Kent Group","Dover Island Isthmus","2006","Ecklonia radiata",-39.46457,147.29466,27.9
"Kent Group","Karatine Bay","2004","Ecklonia radiata",-39.49496,147.33054,2.65
"Kent Group","Karatine Bay","2005","Ecklonia radiata",-39.49496,147.33054,6.2
"Kent Group","Karatine Bay","2006","Ecklonia radiata",-39.49496,147.33054,3.75
"Kent Group","North East Island","2005","Ecklonia radiata",-39.44677,147.37744,51.95
"Kent Group","North East Island","2006","Ecklonia radiata",-39.44677,147.37744,79.2
"Kent Group","Erith Island North West","2005","Ecklonia radiata",-39.44352,147.27727,24
"Kent Group","Erith Island North West","2006","Ecklonia radiata",-39.44352,147.27727,16.4
"Kent Group","Erith Island North","2004","Ecklonia radiata",-39.44366,147.28526,50.6
"Kent Group","Erith Island North","2005","Ecklonia radiata",-39.44366,147.28526,59.65
"Kent Group","Erith Island North","2006","Ecklonia radiata",-39.44366,147.28526,31.8
"Kent Group","Deal Island (Murray Pass)","2004","Ecklonia radiata",-39.46125,147.31422,31.1
"Kent Group","Deal Island (Murray Pass)","2005","Ecklonia radiata",-39.46125,147.31422,45.6
