location,summer_dhd50_max,predicted_change,lower_bound,upper_bound
Jurien,101.4495416,-7.348564917,-14.04456949,-3.027325674
Jurien,101.664475,-7.378875411,-14.09034837,-3.046829903
Jurien,101.8794084,-7.409185904,-14.13612726,-3.06551155
Jurien,102.0943418,-7.439496398,-14.18190615,-3.08567254
Jurien,102.3092752,-7.469806892,-14.22768504,-3.105131202
Jurien,102.5242086,-7.500117385,-14.27346393,-3.125924715
Jurien,102.739142,-7.530427879,-14.31924282,-3.148288093
Jurien,102.9540754,-7.560738373,-14.36502171,-3.170651471
Jurien,103.1690088,-7.591048866,-14.4108006,-3.193014849
Jurien,103.3839422,-7.62135936,-14.45657948,-3.215378227
Jurien,103.5988756,-7.651669853,-14.50235837,-3.237741605
Jurien,103.813809,-7.681980347,-14.54813726,-3.254553307
Jurien,104.0287424,-7.712290841,-14.59391615,-3.269642595
Jurien,104.2436758,-7.742601334,-14.63969504,-3.284731882
Jurien,104.4586093,-7.772911828,-14.68547393,-3.29982117
Jurien,104.6735427,-7.803222322,-14.73125282,-3.31846932
Jurien,104.8884761,-7.833532815,-14.77703171,-3.337757944
Jurien,105.1034095,-7.863843309,-14.82281059,-3.357046568
Jurien,105.3183429,-7.894153802,-14.86858948,-3.376335191
Jurien,105.5332763,-7.924464296,-14.91436837,-3.395623815
Jurien,105.7482097,-7.95477479,-14.96014726,-3.414912439
Jurien,105.9631431,-7.985085283,-15.00592615,-3.434201063
Jurien,106.1780765,-8.015395777,-15.05170504,-3.453489687
Jurien,106.3930099,-8.045706271,-15.09748393,-3.472778311
Jurien,106.6079433,-8.076016764,-15.14326282,-3.492066935
Jurien,106.8228767,-8.106327258,-15.1890417,-3.511355559
Jurien,107.0378101,-8.136637752,-15.23482059,-3.530644182
Jurien,107.2527435,-8.166948245,-15.28059948,-3.549932806
Jurien,107.4676769,-8.197258739,-15.32637837,-3.56922143
Jurien,107.6826103,-8.227569232,-15.37215726,-3.588510054
Jurien,107.8975437,-8.257879726,-15.41918498,-3.607798678
Jurien,108.1124771,-8.28819022,-15.46882021,-3.627087302
Jurien,108.3274105,-8.318500713,-15.51845543,-3.64546241
Jurien,108.5423439,-8.348811207,-15.56809065,-3.662738932
Jurien,108.7572774,-8.379121701,-15.61772587,-3.680015453
Jurien,108.9722108,-8.409432194,-15.6673611,-3.697291975
Jurien,109.1871442,-8.439742688,-15.71699632,-3.714568496
Jurien,109.4020776,-8.470053181,-15.76663154,-3.731845017
Jurien,109.617011,-8.500363675,-15.81626677,-3.749121539
Jurien,109.8319444,-8.530674169,-15.86590199,-3.76639806
Jurien,110.0468778,-8.560984662,-15.91553721,-3.783674581
Jurien,110.2618112,-8.591295156,-15.96517243,-3.801101255
Jurien,110.4767446,-8.62160565,-16.01480766,-3.818585771
Jurien,110.691678,-8.651916143,-16.06444288,-3.836070287
Jurien,110.9066114,-8.682226637,-16.1140781,-3.853554802
Jurien,111.1215448,-8.712537131,-16.16371333,-3.871039318
Jurien,111.3364782,-8.742847624,-16.21334855,-3.888523834
Jurien,111.5514116,-8.773158118,-16.26298377,-3.90600835
Jurien,111.766345,-8.803468611,-16.31261899,-3.923492865
Jurien,111.9812784,-8.833779105,-16.36225422,-3.940977381
Jurien,112.1962118,-8.864089599,-16.41188944,-3.958461897
Jurien,112.4111452,-8.894400092,-16.46152466,-3.975946413
Jurien,112.6260786,-8.924710586,-16.51115989,-3.993430928
Jurien,112.841012,-8.95502108,-16.56079511,-4.010915444
Jurien,113.0559454,-8.985331573,-16.61043033,-4.02839996
Jurien,113.2708789,-9.015642067,-16.65465058,-4.045884476
Jurien,113.4858123,-9.045952561,-16.6986813,-4.063368991
Jurien,113.7007457,-9.076263054,-16.746306,-4.082991738
Jurien,113.9156791,-9.106573548,-16.79874336,-4.106141214
Jurien,114.1306125,-9.136884041,-16.85118071,-4.12929069
Jurien,114.3455459,-9.167194535,-16.90361807,-4.152440166
Jurien,114.5604793,-9.197505029,-16.95605542,-4.175589642
Jurien,114.7754127,-9.227815522,-17.00849278,-4.198739118
Jurien,114.9903461,-9.258126016,-17.05853282,-4.221888595
Jurien,115.2052795,-9.28843651,-17.1083836,-4.245038071
Jurien,115.4202129,-9.318747003,-17.15823438,-4.268187547
Jurien,115.6351463,-9.349057497,-17.20808515,-4.291337023
Jurien,115.8500797,-9.37936799,-17.25793593,-4.314486499
Jurien,116.0650131,-9.409678484,-17.30778671,-4.337635975
Jurien,116.2799465,-9.439988978,-17.35763749,-4.360785451
Jurien,116.4948799,-9.470299471,-17.40748826,-4.38353134
Jurien,116.7098133,-9.500609965,-17.45733904,-4.402878881
Jurien,116.9247467,-9.530920459,-17.50718982,-4.422226421
Jurien,117.1396801,-9.561230952,-17.5570406,-4.441573961
Jurien,117.3546135,-9.591541446,-17.60689137,-4.460921502
Jurien,117.569547,-9.62185194,-17.65674215,-4.480269042
Jurien,117.7844804,-9.652162433,-17.70659293,-4.499616582
Jurien,117.9994138,-9.682472927,-17.75644371,-4.518964123
Jurien,118.2143472,-9.71278342,-17.80629448,-4.538311663
Jurien,118.4292806,-9.743093914,-17.85763649,-4.557659203
Jurien,118.644214,-9.773404408,-17.90946182,-4.577006744
Jurien,118.8591474,-9.803714901,-17.96128714,-4.596354284
Jurien,119.0740808,-9.834025395,-18.01311246,-4.615701824
Jurien,119.2890142,-9.864335889,-18.06493779,-4.635049365
Jurien,119.5039476,-9.894646382,-18.11676311,-4.654396905
Jurien,119.718881,-9.924956876,-18.16858843,-4.673744446
Jurien,119.9338144,-9.955267369,-18.22041376,-4.693091986
Jurien,120.1487478,-9.985577863,-18.27223908,-4.712439526
Jurien,120.3636812,-10.01588836,-18.3240644,-4.731787067
Jurien,120.5786146,-10.04619885,-18.37564163,-4.751134607
Jurien,120.793548,-10.07650934,-18.42717341,-4.770482147
Jurien,121.0084814,-10.10681984,-18.47870519,-4.789829688
Jurien,121.2234148,-10.13713033,-18.53023698,-4.809177228
Jurien,121.4383482,-10.16744082,-18.5793296,-4.828524768
Jurien,121.6532816,-10.19775132,-18.62036951,-4.847872309
Jurien,121.8682151,-10.22806181,-18.66140942,-4.867219849
Jurien,122.0831485,-10.25837231,-18.70244933,-4.886567389
Jurien,122.2980819,-10.2886828,-18.75203143,-4.90591493
Jurien,122.5130153,-10.31899329,-18.80186477,-4.92536366
Jurien,122.7279487,-10.34930379,-18.85169811,-4.944839015
Jurien,122.9428821,-10.37961428,-18.90153145,-4.96431437
Jurien,123.1578155,-10.40992477,-18.95136479,-4.983789724
Jurien,123.3727489,-10.44023527,-19.00119813,-5.003265079
Jurien,123.5876823,-10.47054576,-19.05103147,-5.022740434
Jurien,123.8026157,-10.50085625,-19.10086481,-5.041908871
Jurien,124.0175491,-10.53116675,-19.15069814,-5.059016897
Jurien,124.2324825,-10.56147724,-19.20053148,-5.076124924
Jurien,124.4474159,-10.59178774,-19.25036482,-5.093232951
Jurien,124.6623493,-10.62209823,-19.30019816,-5.110340978
Jurien,124.8772827,-10.65240872,-19.3500315,-5.127449005
Jurien,125.0922161,-10.68271922,-19.39986484,-5.144557032
Jurien,125.3071495,-10.71302971,-19.44969818,-5.161665059
Jurien,125.5220829,-10.7433402,-19.49953152,-5.178773086
Jurien,125.7370163,-10.7736507,-19.54936486,-5.195881113
Jurien,125.9519497,-10.80396119,-19.5991982,-5.21298914
Jurien,126.1668831,-10.83427168,-19.64903154,-5.230097167
Jurien,126.3818166,-10.86458218,-19.69886488,-5.247205193
Jurien,126.59675,-10.89489267,-19.74869821,-5.26431322
Jurien,126.8116834,-10.92520317,-19.79853155,-5.281421247
Jurien,127.0266168,-10.95551366,-19.84836489,-5.298529274
Jurien,127.2415502,-10.98582415,-19.89819823,-5.315637301
Jurien,127.4564836,-11.01613465,-19.94803157,-5.332745328
Jurien,127.671417,-11.04644514,-19.99786491,-5.349853355
Jurien,127.8863504,-11.07675563,-20.04769825,-5.366961382
Jurien,128.1012838,-11.10706613,-20.09753159,-5.384069409
Jurien,128.3162172,-11.13737662,-20.14736493,-5.401680935
Jurien,128.5311506,-11.16768711,-20.19719827,-5.423992027
Jurien,128.746084,-11.19799761,-20.24703161,-5.446303119
Jurien,128.9610174,-11.2283081,-20.29686495,-5.46861421
Jurien,129.1759508,-11.2586186,-20.34669828,-5.490925302
Jurien,129.3908842,-11.28892909,-20.39653162,-5.513236394
Jurien,129.6058176,-11.31923958,-20.44636496,-5.534213193
Jurien,129.820751,-11.34955008,-20.4961983,-5.551634595
Jurien,130.0356844,-11.37986057,-20.54603164,-5.569055997
Jurien,130.2506178,-11.41017106,-20.59586498,-5.586477399
Jurien,130.4655512,-11.44048156,-20.64569832,-5.603898801
Jurien,130.6804847,-11.47079205,-20.69553166,-5.621320202
Jurien,130.8954181,-11.50110254,-20.74943256,-5.638741604
Jurien,131.1103515,-11.53141304,-20.80526232,-5.656163006
Jurien,131.3252849,-11.56172353,-20.86109207,-5.673584408
Jurien,131.5402183,-11.59203403,-20.91692183,-5.69100581
Jurien,131.7551517,-11.62234452,-20.97275159,-5.708427212
Jurien,131.9700851,-11.65265501,-21.02858135,-5.725891706
Jurien,132.1850185,-11.68296551,-21.08441111,-5.743494366
Jurien,132.3999519,-11.713276,-21.14024087,-5.761097027
Jurien,132.6148853,-11.74358649,-21.19607063,-5.778699687
Jurien,132.8298187,-11.77389699,-21.25190039,-5.796302347
Jurien,133.0447521,-11.80420748,-21.30773015,-5.813905007
Jurien,133.2596855,-11.83451797,-21.36355991,-5.836591501
Jurien,133.4746189,-11.86482847,-21.41938967,-5.860643225
Jurien,133.6895523,-11.89513896,-21.47521943,-5.884694949
Jurien,133.9044857,-11.92544946,-21.53104919,-5.908746672
Jurien,134.1194191,-11.95575995,-21.58687895,-5.932798396
Jurien,134.3343525,-11.98607044,-21.64270871,-5.956850119
Jurien,134.5492859,-12.01638094,-21.69853847,-5.980901843
Jurien,134.7642193,-12.04669143,-21.75436823,-6.004953567
Jurien,134.9791528,-12.07700192,-21.81019799,-6.02900529
Jurien,135.1940862,-12.10731242,-21.86602775,-6.053057014
Jurien,135.4090196,-12.13762291,-21.92185751,-6.077108737
Jurien,135.623953,-12.1679334,-21.97768726,-6.101160461
Jurien,135.8388864,-12.1982439,-22.03351702,-6.125212184
Jurien,136.0538198,-12.22855439,-22.08934678,-6.148515498
Jurien,136.2687532,-12.25886489,-22.14517654,-6.167865476
Jurien,136.4836866,-12.28917538,-22.2010063,-6.187215454
Jurien,136.69862,-12.31948587,-22.25683606,-6.206565432
Jurien,136.9135534,-12.34979637,-22.31201773,-6.225970175
Jurien,137.1284868,-12.38010686,-22.36392874,-6.245513646
Jurien,137.3434202,-12.41041735,-22.41583975,-6.265057118
Jurien,137.5583536,-12.44072785,-22.46775076,-6.284600589
Jurien,137.773287,-12.47103834,-22.51966177,-6.304144061
Jurien,137.9882204,-12.50134883,-22.57157278,-6.323687532
Jurien,138.2031538,-12.53165933,-22.62348379,-6.343231004
Jurien,138.4180872,-12.56196982,-22.6753948,-6.362774475
Jurien,138.6330206,-12.59228032,-22.72730581,-6.382317946
Jurien,138.847954,-12.62259081,-22.77921682,-6.401861418
Jurien,139.0628874,-12.6529013,-22.83112783,-6.421404889
Jurien,139.2778209,-12.6832118,-22.88303884,-6.440948361
Jurien,139.4927543,-12.71352229,-22.93494985,-6.460491832
Jurien,139.7076877,-12.74383278,-22.98686086,-6.480035304
Jurien,139.9226211,-12.77414328,-23.03877187,-6.499578775
Jurien,140.1375545,-12.80445377,-23.09068288,-6.519122247
Jurien,140.3524879,-12.83476426,-23.14259389,-6.538665718
Jurien,140.5674213,-12.86507476,-23.1945049,-6.55820919
Jurien,140.7823547,-12.89538525,-23.24641591,-6.582897465
Jurien,140.9972881,-12.92569575,-23.29832692,-6.607925809
Jurien,141.2122215,-12.95600624,-23.35023793,-6.632954153
Jurien,141.4271549,-12.98631673,-23.40214894,-6.657982496
Jurien,141.6420883,-13.01662723,-23.45405995,-6.681993706
Jurien,141.8570217,-13.04693772,-23.50597096,-6.69866556
Jurien,142.0719551,-13.07724821,-23.55788197,-6.715337413
Jurien,142.2868885,-13.10755871,-23.60979298,-6.732009267
Jurien,142.5018219,-13.1378692,-23.66170399,-6.74868112
Jurien,142.7167553,-13.16817969,-23.713615,-6.765352974
Jurien,142.9316887,-13.19849019,-23.76552601,-6.782024827
Jurien,143.1466221,-13.22880068,-23.81743702,-6.798696681
Jurien,143.3615555,-13.25911118,-23.86934803,-6.815368534
Jurien,143.5764889,-13.28942167,-23.92119934,-6.832040388
Jurien,143.7914224,-13.31973216,-23.97302466,-6.849192492
Jurien,144.0063558,-13.35004266,-24.02484999,-6.868521694
Jurien,144.2212892,-13.38035315,-24.07667531,-6.887850897
Jurien,144.4362226,-13.41066364,-24.12850063,-6.907180099
Jurien,144.651156,-13.44097414,-24.18032596,-6.926509301
Jurien,144.8660894,-13.47128463,-24.23215128,-6.945838504
Jurien,145.0810228,-13.50159512,-24.2839766,-6.965167706
Jurien,145.2959562,-13.53190562,-24.33580193,-6.984496909
Jurien,145.5108896,-13.56221611,-24.38762725,-7.003826111
Jurien,145.725823,-13.59252661,-24.43945257,-7.023155314
Jurien,145.9407564,-13.6228371,-24.4912779,-7.042484516
Jurien,146.1556898,-13.65314759,-24.54310322,-7.061813719
Jurien,146.3706232,-13.68345809,-24.59492855,-7.081260487
Jurien,146.5855566,-13.71376858,-24.64675387,-7.100715648
Jurien,146.80049,-13.74407907,-24.69857919,-7.12017081
Jurien,147.0154234,-13.77438957,-24.75040452,-7.139625972
Jurien,147.2303568,-13.80470006,-24.80222984,-7.159081134
Jurien,147.4452902,-13.83501055,-24.85405516,-7.178536296
Jurien,147.6602236,-13.86532105,-24.90588049,-7.197991458
Jurien,147.875157,-13.89563154,-24.95770581,-7.21744662
Jurien,148.0900905,-13.92594204,-25.00953113,-7.236901782
Jurien,148.3050239,-13.95625253,-25.06135646,-7.256356944
Jurien,148.5199573,-13.98656302,-25.11318178,-7.275812106
Jurien,148.7348907,-14.01687352,-25.1650071,-7.295267268
Jurien,148.9498241,-14.04718401,-25.21683243,-7.31472243
Jurien,149.1647575,-14.0774945,-25.26865775,-7.334177592
Jurien,149.3796909,-14.107805,-25.32048307,-7.355539335
Jurien,149.5946243,-14.13811549,-25.3723084,-7.377123607
Jurien,149.8095577,-14.16842598,-25.42413372,-7.398707879
Jurien,150.0244911,-14.19873648,-25.47595904,-7.420292152
Jurien,150.2394245,-14.22904697,-25.52778437,-7.441876424
Jurien,150.4543579,-14.25935747,-25.57960969,-7.463460696
Jurien,150.6692913,-14.28966796,-25.63143502,-7.485044968
Jurien,150.8842247,-14.31997845,-25.68326034,-7.506644905
Jurien,151.0991581,-14.35028895,-25.73508566,-7.527801738
Jurien,151.3140915,-14.38059944,-25.78691099,-7.54609927
Jurien,151.5290249,-14.41090993,-25.83873631,-7.564396802
Jurien,151.7439583,-14.44122043,-25.89056163,-7.583958312
Jurien,151.9588917,-14.47153092,-25.94238696,-7.607322111
Jurien,152.1738251,-14.50184141,-25.99421228,-7.63068591
Jurien,152.3887586,-14.53215191,-26.0460376,-7.654049709
Jurien,152.603692,-14.5624624,-26.09786293,-7.677413508
Jurien,152.8186254,-14.5927729,-26.14968825,-7.700777307
Jurien,153.0335588,-14.62308339,-26.20151357,-7.722678925
Jurien,153.2484922,-14.65339388,-26.2533389,-7.744232324
Jurien,153.4634256,-14.68370438,-26.30516422,-7.765785723
Jurien,153.678359,-14.71401487,-26.35698954,-7.787414698
Jurien,153.8932924,-14.74432536,-26.40881487,-7.807153665
Jurien,154.1082258,-14.77463586,-26.46064019,-7.826422878
Jurien,154.3231592,-14.80494635,-26.51246551,-7.84569209
Jurien,154.5380926,-14.83525684,-26.56429084,-7.864961303
Jurien,154.753026,-14.86556734,-26.61611616,-7.884230515
Jurien,154.9679594,-14.89587783,-26.66794148,-7.903499728
Jurien,155.1828928,-14.92618833,-26.71976681,-7.922768941
Jurien,155.3978262,-14.95649882,-26.77159213,-7.942038153
Jurien,155.6127596,-14.98680931,-26.82341746,-7.961307366
Jurien,155.827693,-15.01711981,-26.87524278,-7.980576578
Jurien,156.0426264,-15.0474303,-26.9270681,-7.999845791
Jurien,156.2575598,-15.07774079,-26.97889343,-8.019115004
Jurien,156.4724932,-15.10805129,-27.03071875,-8.038384216
Jurien,156.6874267,-15.13836178,-27.08254407,-8.057653429
Jurien,156.9023601,-15.16867227,-27.1343694,-8.079492625
Jurien,157.1172935,-15.19898277,-27.18619472,-8.100596533
Jurien,157.3322269,-15.22929326,-27.23802004,-8.11859174
Jurien,157.5471603,-15.25960376,-27.28984537,-8.136586947
Jurien,157.7620937,-15.28991425,-27.34167069,-8.154582153
Jurien,157.9770271,-15.32022474,-27.39349601,-8.17284064
Jurien,158.1919605,-15.35053524,-27.44532134,-8.192008297
Jurien,158.4068939,-15.38084573,-27.49714666,-8.210560531
Jurien,158.6218273,-15.41115622,-27.54897198,-8.226463139
Jurien,158.8367607,-15.44146672,-27.60079731,-8.244374285
Jurien,159.0516941,-15.47177721,-27.65262263,-8.261594293
Jurien,159.2666275,-15.5020877,-27.70444795,-8.277735233
Jurien,159.4815609,-15.5323982,-27.75627328,-8.293882407
Jurien,159.6964943,-15.56270869,-27.8080986,-8.311375314
Jurien,159.9114277,-15.59301919,-27.85992392,-8.332609092
Jurien,160.1263611,-15.62332968,-27.91174925,-8.351969288
Jurien,160.3412945,-15.65364017,-27.96357457,-8.369888251
Jurien,160.5562279,-15.68395067,-28.0153999,-8.387807214
Jurien,160.7711613,-15.71426116,-28.06722522,-8.405726177
Jurien,160.9860947,-15.74457165,-28.11905054,-8.42364514
Jurien,161.2010282,-15.77488215,-28.17087587,-8.441564103
Jurien,161.4159616,-15.80519264,-28.22270119,-8.459498424
Jurien,161.630895,-15.83550313,-28.27452651,-8.477498646
Jurien,161.8458284,-15.86581363,-28.32635184,-8.495498869
Jurien,162.0607618,-15.89612412,-28.37817716,-8.513499091
Jurien,162.2756952,-15.92643462,-28.43000248,-8.531499313
Jurien,162.4906286,-15.95674511,-28.48182781,-8.549499535
Jurien,162.705562,-15.9870556,-28.53365313,-8.567499758
Jurien,162.9204954,-16.0173661,-28.58547845,-8.58549998
Jurien,163.1354288,-16.04767659,-28.63730378,-8.603500202
Jurien,163.3503622,-16.07798708,-28.6891291,-8.621500424
Jurien,163.5652956,-16.10829758,-28.74095442,-8.639500647
Jurien,163.780229,-16.13860807,-28.79277975,-8.657500869
Jurien,163.9951624,-16.16891856,-28.84460507,-8.675501091
Jurien,164.2100958,-16.19922906,-28.89643039,-8.693501313
Jurien,164.4250292,-16.22953955,-28.94825572,-8.71152135
Jurien,164.6399626,-16.25985005,-29.00008104,-8.730884613
Jurien,164.854896,-16.29016054,-29.05190637,-8.750247876
Jurien,165.0698294,-16.32047103,-29.10373169,-8.769611139
Jurien,165.2847628,-16.35078153,-29.15555701,-8.788974403
Jurien,165.4996963,-16.38109202,-29.20738234,-8.808337666
Jurien,165.7146297,-16.41140251,-29.25920766,-8.827700929
Jurien,165.9295631,-16.44171301,-29.31103298,-8.847064192
Jurien,166.1444965,-16.4720235,-29.36285831,-8.866427456
Jurien,166.3594299,-16.50233399,-29.41468363,-8.885790719
Jurien,166.5743633,-16.53264449,-29.46650895,-8.905153982
Jurien,166.7892967,-16.56295498,-29.51833428,-8.924517245
Jurien,167.0042301,-16.59326548,-29.5701596,-8.943880508
Jurien,167.2191635,-16.62357597,-29.62198492,-8.963243772
Jurien,167.4340969,-16.65388646,-29.67381025,-8.982607035
Jurien,167.6490303,-16.68419696,-29.72563557,-9.001970298
Jurien,167.8639637,-16.71450745,-29.77746089,-9.021333561
Jurien,168.0788971,-16.74481794,-29.82928622,-9.040696825
Jurien,168.2938305,-16.77512844,-29.88111154,-9.060060088
Jurien,168.5087639,-16.80543893,-29.93293686,-9.079423351
Jurien,168.7236973,-16.83574942,-29.98476219,-9.098786614
Jurien,168.9386307,-16.86605992,-30.03658751,-9.118149877
Jurien,169.1535641,-16.89637041,-30.08841283,-9.137513141
Jurien,169.3684975,-16.92668091,-30.14023816,-9.156876404
Jurien,169.5834309,-16.9569914,-30.19206348,-9.176239667
Jurien,169.7983644,-16.98730189,-30.24388881,-9.19560293
Jurien,170.0132978,-17.01761239,-30.29571413,-9.214966194
Jurien,170.2282312,-17.04792288,-30.34753945,-9.234329457
Jurien,170.4431646,-17.07823337,-30.39936478,-9.25369272
Jurien,170.658098,-17.10854387,-30.4511901,-9.273055983
Jurien,170.8730314,-17.13885436,-30.50301542,-9.292419246
Jurien,171.0879648,-17.16916485,-30.55484075,-9.31178251
Jurien,171.3028982,-17.19947535,-30.60666607,-9.331145773
Jurien,171.5178316,-17.22978584,-30.65849139,-9.350509036
